product_id,product_name,category_id,supplier_id,price,description
1878,Beauty,49,58,359.79,People produce serious hear reason travel believe cold wait difficult actually poor agree.
1879,Computers,67,11,387.21,Far mother table man town something price more describe business ball difference measure performance key.
1880,Automotive,15,56,450.69,Road house tree citizen small across it decide century drop there.
1881,Home,70,14,37.16,Land operation real wrong which seem civil mother modern apply current.
1882,Baby,40,116,444.46,Whatever grow fish reason least street include night wind reach focus finish skill view within protect adult never.
1883,Music,44,20,489.49,Fly pass girl through cost probably guy commercial thing people.
1884,Toys,100,33,362.8,Discover decision represent picture camera when training write resource too.
1885,Movies,58,195,74.56,Near arrive build factor agreement news choose report minute specific front point kind easy test politics pick.
1886,Tools,89,2,336.17,Thank speech truth game owner never teach difficult each finally.
1887,Shoes,67,81,470.15,Listen these bag ever her alone soldier truth number.
1888,Movies,80,129,5.53,Prevent everyone goal expect office case police character off end maybe collection thing dinner with.
1889,Books,24,162,320.33,Part consumer he will camera mention this want drive cold fact foot bank ready all save before air.
1890,Toys,1,80,96.7,Star lose character land remember wife hold forward month suggest local.
1891,Clothing,37,124,32.05,Maintain activity tend force some young free better shoulder clearly themselves security trial paper action explain.
1892,Sports,20,72,415.52,Cell spend which short term compare never stop entire light nearly system through.
1893,Music,20,191,40.71,Hundred big number avoid computer hard daughter he attack true list surface worker such apply indeed left improve stay finish.
1894,Outdoors,32,187,385.0,War important employee special account peace while behavior charge.
1895,Books,38,175,415.54,Defense number energy score leave add life value happy before ok particularly manager can.
1896,Books,61,200,154.49,Boy education rock especially produce there sit again fact human believe individual.
1897,Outdoors,49,77,197.67,Participant response pressure blue concern trial decision main blood together stand production hear yard others spring hard.
1898,Industrial,24,150,257.46,Night enjoy wall himself stock strong response sit safe only.
1899,Beauty,48,181,449.73,Better tonight each bag American little fund treatment institution.
1900,Computers,16,113,495.1,Role care family dark well hot street public grow sense.
1901,Shoes,1,80,493.29,Energy college vote continue we size require guess like talk against yet reveal never chance international prove remember.
1902,Automotive,65,98,133.94,Role option member so compare threat smile response day sell nature call.
1903,Shoes,1,197,212.67,Vote player eat suddenly same church cover may data fund hard try front science factor ground.
1904,Shoes,84,29,335.61,Draw where conference friend realize factor nature material woman feeling at.
1905,Movies,67,126,92.84,But education step maybe write weight win current eight he our start involve.
1906,Games,49,103,279.85,May senior pretty win customer development follow agency ability stuff task late ability make cost exist sit matter team.
1907,Beauty,24,70,44.3,Effect discussion dream hear election wonder coach west home ok popular.
1908,Grocery,94,42,285.28,Agency song law let long pretty company agency policy life evidence short kid that range.
1909,Electronics,17,52,89.41,Drug travel hold best strategy call back eat chair which.
1910,Toys,78,135,82.79,Important why nearly local protect indeed kid growth book firm understand maintain yeah building plant.
1911,Industrial,26,191,285.22,South treat senior near interesting vote nature partner member matter world production ground company assume question collection administration.
1912,Kids,47,113,7.37,Each item culture within up general edge turn whom or understand most.
1913,Tools,97,91,360.04,Skin society detail interesting summer organization travel particularly popular address size.
1914,Industrial,15,84,127.14,Analysis explain age image PM grow already fine much media thought base full discuss.
1915,Toys,20,97,28.71,Very including determine several yeah always class begin move over ago worry call among north hotel at better several stage.
1916,Toys,32,66,307.27,Room push after response above ok health forget executive girl.
1917,Shoes,88,59,368.03,Consider wear computer race even attack body watch perhaps occur eight drive election situation can write mention notice cultural.
1918,Music,33,147,354.75,Song issue side top may take hard leg its former.
